"Rank","Player","Team","Bye","POS","ESPN","RTSports","MFL","Fantrax","FFC","Sleeper","AVG"
"81","Matthew Stafford","LAR","","QB10","","81","109","63","97","","87.5"
"82","John Brown","TB","6","WR33","","93","90","100","67","","87.5"
"83","Ryan Tannehill","TEN","4","QB11","","88","105","66","92","","87.8"
"84","Isaiah Crowell","RB35","","104","73","83","98","","89.5"
"85","Jordan Cameron","TE6","","96","101","85","77","","89.8"
"86","Larry Fitzgerald","WR34","","84","83","111","86","","91.0"
"87","Roddy White","WR35","","91","79","82","113","","91.3"
"88","Eric Decker","WR36","","85","84","91","108","","92.0"
"89","Steve Smith","WR37","","100","96","99","74","","92.3"
"90","Jason Witten","TE7","","109","113","69","85","","94.0"
"91","Ryan Mathews","RB36","","90","93","116","80","","94.8"
"92","Eli Manning","QB12","","89","115","75","109","","97.0"
"93","Devonta Freeman","BAL","9","RB37","","95","86","108","101","","97.5"
"94","Tre Mason","RB38","","106","81","95","112","","98.5"
"95","Victor Cruz","WR38","","110","106","87","95","","99.5"
"96","Bishop Sankey","RB39","","87","97","114","104","","100.5"
"97","Anquan Boldin","WR39","","117","94","97","102","","102.5"
"98","Darren McFadden","RB40","","102","111","112","88","","103.3"
"99","Kendall Wright","WR40","","99","104","120","90","","103.3"
"100","Alfred Blue","RB41","","82","141","106","89","","104.5"
"101","Duke Johnson Jr.","MIA","5","RB42","","97","82","132","107","","104.5"
"102","Seattle Seahawks","DST","9","DST1","","118","125","73","105","","105.3"
"103","Michael Floyd","WR41","","92","98","102","130","","105.5"
"104","Torrey Smith","WR42","","103","89","98","139","","107.3"
"105","Devin Funchess","WR43","","107","128","96","100","","107.8"
"106","Sam Bradford","QB13","","113","134","101","84","","108.0"
"107","Danny Woodhead","RB43","","101","102","159","72","","108.5"
"108","Cam Newton","CAR","5","QB14","","112","92","109","123","","109.0"
"109","Zach Ertz","ARI","9","TE8","","94","100","113","131","","109.5"
"110","Delanie Walker","TE9","","108","119","110","103","","110.0"
"111","Philip Rivers","QB15","","116","121","88","118","","110.8"
"112","Marques Colston","WR44","","122","114","104","122","","115.5"
"113","Pierre Garcon","WR45","","121","110","107","124","","115.5"
"114","DeVante Parker","MIA","5","WR46","","126","108","125","114","","118.3"
"115","Julius Thomas","TE10","","115","88","134","138","","118.8"
"116","Terrance Williams","WR47","","105","126","128","117","","119.0"
"117","Buffalo Bills","DST","8","DST2","","127","143","92","116","","119.5"
"118","Tyler Eifert","TE11","","123","120","139","99","","120.3"
"119","Darren Sproles","RB44","","120","127","131","110","","122.0"
"120","Houston Texans","DST","9","DST3","","128","148","94","120","","122.5"
"121","Teddy Bridgewater","DEN","7","QB16","","137","129","105","127","","124.5"
"122","Los Angeles Rams","DST","","DST4","","136","156","81","132","","126.3"
"123","David Johnson","HOU","9","RB45","","130","112","142","121","","126.3"
"124","Breshad Perriman","TB","6","WR48","","131","99","127","150","","126.8"
"125","Eddie Royal","WR49","","119","145","158","87","","127.3"
"126","Markus Wheaton","WR50","","111","159","152","96","","129.5"
"127","Reggie Bush","RB46","","139","117","133","135","","131.0"
"128","Knile Davis","RB47","","125","122","151","126","","131.0"
"129","Brandon LaFell","WR51","","98","95","188","144","","131.3"
"130","Stephen Gostkowski","K1","","133","149","103","151","","134.0"
"131","Kyle Rudolph","NYG","11","TE12","","129","132","162","115","","134.5"
"132","Owen Daniels","TE13","","143","144","171","93","","137.8"
"133","Charles Sims","RB48","","153","118","118","162","","137.8"
"134","Steve Johnson","WR52","","146","138","182","106","","143.0"
"135","Joe Flacco","NYJ","5","QB17","","144","146","129","153","","143.0"
"136","Antonio Gates","TE14","","148","135","147","146","","144.0"
"137","Dwayne Allen","TE15","","168","137","123","149","","144.3"
"138","Colin Kaepernick","QB18","","161","140","122","155","","144.5"
"139","Michael Crabtree","WR53","","154","152","135","142","","145.8"
"140","Carson Palmer","QB19","","150","151","161","133","","148.8"
"141","Brian Quick","WR54","","149","123","217","111","","150.0"
"142","Kenny Stills","NO","11","WR55","","142","124","149","185","","150.0"
"143","Austin Seferian-Jenkins","TE16","","147","131","145","180","","150.8"
"144","Matt Jones","RB49","","145","162","185","129","","155.3"
"145","New York Jets","DST","5","DST5","","169","173","138","141","","155.3"
"146","David Cobb","RB50","","124","116","245","137","","155.5"
"147","Roy Helu","RB51","","152","133","189","148","","155.5"
"148","Andre Williams","RB52","","132","153","169","171","","156.3"
"149","Miami Dolphins","DST","5","DST6","","177","177","150","125","","157.3"
"150","DeAngelo Williams","RB53","","164","170","166","134","","158.5"
"151","Adam Vinatieri","K2","","172","165","141","157","","158.8"
"152","Jay Cutler","QB20","","157","154","153","172","","159.0"
"153","Arizona Cardinals","DST","9","DST7","","171","184","124","165","","161.0"
"154","Jordy Nelson","WR56","","22","18","229","","","89.7"
"155","Doug Baldwin","WR57","","187","160","144","158","","162.3"
"156","Percy Harvin","WR58","","160","155","154","182","","162.8"
"157","Ronnie Hillman","RB54","","135","176","235","119","","166.3"
"158","Rueben Randle","WR59","","188","136","187","156","","166.8"
"159","Marvin Jones Jr.","JAC","8","WR60","","173","147","207","140","","166.8"
"160","Vernon Davis","TE17","","138","171","199","161","","167.3"
"161","Josh Hill","TE18","","179","139","177","174","","167.3"
"162","Dorial Green-Beckham","WR61","","170","142","203","154","","167.3"
"163","Denver Broncos","DST","7","DST8","","186","189","168","147","","172.5"
"164","Brandon Coleman","WR62","","155","178","232","128","","173.3"
"165","Phillip Dorsett II","HOU","9","WR63","","192","169","175","168","","176.0"
"166","Cody Latimer","WR64","","184","150","191","183","","177.0"
"167","Derek Carr","LV","","QB21","","190","187","148","188","","178.3"
"168","Fred Jackson","RB55","","162","190","205","160","","179.3"
"169","Philadelphia Eagles","DST","8","DST9","","183","181","212","143","","179.8"
"170","Jordan Reed","TE19","","182","180","186","179","","181.8"
"171","Marcus Mariota","LV","","QB22","","222","175","146","186","","182.3"
"172","Cameron Artis-Payne","RB56","","201","185","209","152","","186.8"
"173","Denard Robinson","RB57","","140","199","244","169","","188.0"
"174","Carolina Panthers","DST","5","DST10","","224","196","167","173","","190.0"
"175","Richard Rodgers","PHI","8","TE20","","195","215","196","164","","192.5"
"176","New England Patriots","DST","4","DST11","","208","200","183","191","","195.5"
"177","Ty Montgomery","NO","11","RB58","","197","179","287","136","","199.8"
"178","Kevin White","NO","11","WR65","","114","91","219","","","141.3"
"179","Coby Fleener","TE21","","134","163","130","","","142.3"
"180","Kelvin Benjamin","WR66","","37","42","349","","","142.7"
"181","Christine Michael","RB59","","159","218","301","159","","209.3"
"182","Baltimore Ravens","DST","9","DST12","","262","214","170","192","","209.5"
"183","Kansas City Chiefs","DST","9","DST13","","246","224","192","181","","210.8"
"184","Tyler Lockett","SEA","9","WR67","","218","208","285","145","","214.0"
"185","Allen Hurns","MIA","5","WR68","","196","207","288","167","","214.5"
"186","Andy Dalton","CHI","7","QB23","","165","167","155","","","162.3"
"187","Jameis Winston","NO","11","QB24","","212","157","119","","","162.7"
"188","Tyrod Taylor","HOU","9","QB25","","227","236","234","170","","216.8"
"189","James Jones","WR69","","174","227","302","166","","217.3"
"190","Jonas Gray","RB60","","156","182","","163","","167.0"
"191","Eric Ebron","PIT","11","TE22","","180","161","160","","","167.0"
"192","James Starks","RB61","","204","228","279","175","","221.5"
"193","Stephen Hauschka","K3","","203","","137","177","","172.3"
"194","Reggie Wayne","WR70","","205","201","117","","","174.3"
"195","Jeff Janis","WR71","","202","192","322","187","","225.8"
"196","Mason Crosby","GB","7","K4","","175","","165","190","","176.7"
"197","Montee Ball","RB62","","167","166","197","","","176.7"
"198","Jay Ajayi","RB63","","219","130","184","","","177.7"
"199","Green Bay Packers","DST","7","DST14","","220","202","126","","","182.7"
"200","Khiry Robinson","RB64","","213","221","320","176","","232.5"
"201","Larry Donnell","TE23","","151","164","243","","","186.0"
"202","Cody Parkey","K5","","176","","206","178","","186.7"
"203","Dan Bailey","K6","","216","","163","184","","187.7"
"204","Indianapolis Colts","DST","10","DST15","","314","240","202","194","","237.5"
"205","Charles Clay","TE24","","198","183","193","","","191.3"
"206","Minnesota Vikings","DST","5","DST16","","279","223","257","193","","238.0"
"207","Kenny Britt","WR72","","209","195","181","","","195.0"
"208","Justin Tucker","BAL","9","K7","","206","","190","189","","195.0"
"209","Nick Foles","CHI","7","QB26","","229","219","140","","","196.0"
"210","Ladarius Green","TE25","","230","186","173","","","196.3"
"211","Alex Smith","QB27","","233","188","174","","","198.3"
"212","Heath Miller","TE26","","211","174","214","","","199.7"
"213","Donte Moncrief","HOU","9","WR73","","257","158","195","","","203.3"
"214","Dwayne Bowe","WR74","","241","172","200","","","204.3"
"215","Blake Bortles","NO","11","QB28","","261","217","136","","","204.7"
"216","Terrance West","RB65","","189","198","233","","","206.7"
"217","Jerick McKinnon","KC","9","RB66","","242","168","218","","","209.3"
"218","James White","NE","4","RB67","","158","193","281","","","210.7"
"219","Dan Herron","RB68","","166","210","271","","","215.7"
"220","Theo Riddick","RB69","","249","205","210","","","221.3"
"221","Mohamed Sanu Sr.","SF","10","WR75","","265","248","156","","","223.0"
"222","Branden Oliver","RB70","","178","239","252","","","223.0"
"223","Sebastian Janikowski","K8","","226","","250","198","","224.7"
"224","Chris Johnson","RB71","","191","231","253","","","225.0"
"225","Matt Bryant","K9","","273","","208","196","","225.7"
"226","Cordarrelle Patterson","ATL","10","RB72","","244","209","227","","","226.7"
"227","Brandon McManus","DEN","7","K10","","256","","230","195","","227.0"
"228","Chris Polk","RB73","","215","204","267","","","228.7"
"229","Robert Griffin III","QB29","","268","203","220","","","230.3"
"230","Jaelen Strong","WR76","","294","197","211","","","234.0"
"231","Malcom Floyd","WR77","","239","206","259","","","234.7"
"232","Maxx Williams","ARI","9","TE27","","291","194","231","","","238.7"
"233","Matt Prater","ARI","9","K11","","281","","238","197","","238.7"
"234","Greg Zuerlein","DAL","6","K12","","293","","226","200","","239.7"
"235","Lance Dunbar","RB74","","243","212","270","","","241.7"
"236","Stevan Ridley","RB75","","238","216","273","","","242.3"
"237","Cecil Shorts","WR78","","210","241","283","","","244.7"
"238","Marqise Lee","WR79","","325","213","201","","","246.3"
"239","Cincinnati Bengals","DST","7","DST17","","302","229","213","","","248.0"
"240","Javorius Allen","RB76","","266","191","291","","","249.3"
"241","Jared Cook","LAC","","TE28","","305","238","215","","","252.7"
"242","Blair Walsh","K13","","298","","264","201","","254.3"
"243","Detroit Lions","DST","9","DST18","","316","233","216","","","255.0"
"244","Leonard Hankerson","WR80","","297","234","240","","","257.0"
"245","Cole Beasley","BUF","8","WR81","","280","211","282","","","257.7"
"246","Danny Amendola","HOU","9","WR82","","234","249","294","","","259.0"
"247","Lorenzo Taliaferro","RB77","","237","243","304","","","261.3"
"248","Jeremy Langford","RB78","","284","245","255","","","261.3"
"249","Josh Robinson","RB79","","228","237","325","","","263.3"
"250","Ray Rice","RB80","","275","242","280","","","265.7"
"251","Dion Lewis","RB81","","221","225","357","","","267.7"
"252","Josh Scobee","K14","","292","","318","199","","269.7"
"253","Pierre Thomas","RB82","","338","222","249","","","269.7"
"254","Zach Zenner","RB83","","225","226","358","","","269.7"
"255","Ryan Fitzpatrick","WAS","8","QB30","","326","","115","","","220.5"
"256","Karlos Williams","RB84","","254","230","338","","","274.0"
"257","Dustin Hopkins","LAC","","K15","","207","","260","","","233.5"
"258","Stedman Bailey","WR83","","232","","239","","","235.5"
"259","Tavon Austin","JAC","8","WR84","","235","","246","","","240.5"
"260","Los Angeles Chargers","DST","","DST19","","362","","121","","","241.5"
"261","Knowshon Moreno","RB85","","223","","261","","","242.0"
"262","Riley Cooper","WR85","","309","","176","","","242.5"
"263","Virgil Green","TE29","","286","244","333","","","287.7"
"264","Garrett Hartley","K16","","289","","198","","","243.5"
"265","Robbie Gould","SF","10","K17","","200","","289","","","244.5"
"266","Nick Toon","WR86","","329","232","307","","","289.3"
"267","Justin Hunter","WR87","","315","247","306","","","289.3"
"268","Dan Carpenter","K18","","288","","204","","","246.0"
"269","Dallas Cowboys","DST","6","DST20","","321","","172","","","246.5"
"270","Chicago Bears","DST","7","DST21","","263","","237","","","250.0"
"271","Jace Amaro","TE30","","361","220","311","","","297.3"
"272","Brian Hoyer","NE","4","QB31","","375","","143","","","259.0"
"273","Damian Williams","WR88","","141","","","","","141.0"
"274","Tampa Bay Buccaneers","DST","6","DST22","","327","","194","","","260.5"
"275","Connor Barth","K19","","245","","277","","","261.0"
"276","Greg Jennings","WR89","","240","","284","","","262.0"
"277","Chris Conley","HOU","9","WR90","","259","","269","","","264.0"
"278","Caleb Sturgis","K20","","304","","228","","","266.0"
"279","Matt Cassel","QB32","","","","157","","","157.0"
"280","Shaun Suisham","K21","","285","","254","","","269.5"
"281","Robert Woods","LAR","","WR91","","274","","266","","","270.0"
"282","Chris Givens","WR92","","163","","","","","163.0"
"283","Jordan Norwood","WR93","","193","","348","","","270.5"
"284","Austin Davis","QB33","","","","164","","","164.0"
"285","Josh McCown","QB34","","373","","180","","","276.5"
"286","Robert Turbin","RB86","","278","","275","","","276.5"
"287","Stefon Diggs","BUF","8","WR94","","258","","296","","","277.0"
"288","Nick Novak","K22","","307","","248","","","277.5"
"289","Brandon Weeden","QB35","","","","178","","","178.0"
"290","Brock Osweiler","QB36","","","","179","","","179.0"
"291","Josh Gordon","KC","9","WR95","","","235","324","","","279.5"
"292","Marcel Reece","RB87","","181","","429","","","305.0"
"293","Geno Smith","SEA","9","QB37","","368","250","319","","","312.3"
"294","Andrew Hawkins","WR96","","250","","310","","","280.0"
"295","Josh Brown","K23","","320","","242","","","281.0"
"296","Jarrett Boykin","WR97","","185","","439","","","312.0"
"297","Phil Dawson","K24","","300","","265","","","282.5"
"298","Toby Gerhart","RB88","","312","","256","","","284.0"
"299","Andrew Quarless","TE31","","290","","278","","","284.0"
"300","Mike Nugent","K25","","270","","299","","","284.5"
"301","Miles Austin","WR98","","194","","","","","194.0"
"302","Brandon Bolden","NE","4","RB89","","277","","295","","","286.0"
"303","Matt Asiata","RB90","","199","","414","","","306.5"
"304","Randy Bullock","TEN","4","K26","","306","","272","","","289.0"
"305","New York Giants","DST","11","DST23","","356","","224","","","290.0"
"306","Mark Sanchez","QB38","","335","","247","","","291.0"
"307","Chandler Catanzaro","K27","","323","","262","","","292.5"
"308","Kirk Cousins","MIN","5","QB39","","264","","323","","","293.5"
"309","Cleveland Browns","DST","11","DST24","","313","","274","","","293.5"
"310","Pittsburgh Steelers","DST","11","DST25","","337","","251","","","294.0"
"311","Zac Stacy","RB91","","252","","339","","","295.5"
"312","Wes Welker","WR99","","214","","","","","214.0"
"313","Washington Football Team","DST","8","DST26","","370","","222","","","296.0"
"314","Johnny Manziel","QB40","","352","","241","","","296.5"
"315","Josh Huff","WR100","","347","246","","","","296.5"
"316","San Francisco 49ers","DST","10","DST27","","330","","263","","","296.5"
"317","Ahmad Bradshaw","RB92","","217","","","","","217.0"
"318","Ryan Mallett","QB41","","374","","223","","","298.5"
"319","Sammie Coates","WR101","","","","221","","","221.0"
"320","Mychal Rivera","TE32","","231","","368","","","299.5"
"321","Scott Chandler","TE33","","301","","298","","","299.5"
"322","Jimmy Clausen","QB42","","","","225","","","225.0"
"323","Harry Douglas","WR102","","260","","344","","","302.0"
"324","Nick Folk","NE","4","K28","","336","","268","","","302.0"
"325","Damien Williams","CHI","7","RB93","","255","","351","","","303.0"
"326","Trent Richardson","RB94","","349","","258","","","303.5"
"327","Cairo Santos","CHI","7","K29","","296","","314","","","305.0"
"328","Kenjon Barner","TB","6","RB95","","236","","","","","236.0"
"329","Jimmy Garoppolo","SF","10","QB43","","","","236","","","236.0"
"330","Juwan Thompson","RB96","","247","","367","","","307.0"
"331","Brian Hartline","WR103","","251","","363","","","307.0"
"332","Jacquizz Rodgers","RB97","","295","","327","","","311.0"
"333","Graham Gano","NYG","11","K30","","310","","312","","","311.0"
"334","Anthony Dixon","RB98","","248","","","","","248.0"
"335","Ka'Deem Carey","RB99","","334","","293","","","313.5"
"336","Bryce Brown","RB100","","253","","","","","253.0"
"337","Jermaine Kearse","WR104","","269","","369","","","319.0"
"338","Jacksonville Jaguars","DST","8","DST28","","355","","286","","","320.5"
"339","Jarryd Hayne","RB101","","272","","370","","","321.0"
"340","Josh Lambo","K31","","303","","340","","","321.5"
"341","Nate Washington","WR105","","271","","373","","","322.0"
"342","Niles Paul","TE34","","267","","","","","267.0"
"343","Kamar Aiken","WR106","","345","","300","","","322.5"
"344","Jacob Tamme","TE35","","342","","303","","","322.5"
"345","Benny Cunningham Jr.","RB102","","283","","364","","","323.5"
"346","Justin Hardy","CHI","7","WR107","","354","","297","","","325.5"
"347","Justin Blackmon","WR108","","","","276","","","276.0"
"348","Travaris Cadet","RB103","","276","","422","","","349.0"
"349","Kyle Brindza","K32","","282","","","","","282.0"
"350","Benjamin Watson","TE36","","299","","366","","","332.5"
"351","Marquess Wilson","WR109","","287","","379","","","333.0"
"352","New Orleans Saints","DST","11","DST29","","350","","316","","","333.0"
"353","Crockett Gillmore","TE37","","319","","347","","","333.0"
"354","Bruce Miller","TE38","","","","290","","","290.0"
"355","De'Anthony Thomas","WR110","","","","292","","","292.0"
"356","Andre Holmes","WR111","","366","","315","","","340.5"
"357","Rex Burkhead","HOU","9","RB104","","","","305","","","305.0"
"358","Hakeem Nicks","WR112","","328","","355","","","341.5"
"359","Ben Tate","RB105","","308","","","","","308.0"
"360","Clive Walford","TE39","","","","308","","","308.0"
"361","Fozzy Whittaker","RB106","","","","309","","","309.0"
"362","Dri Archer","RB107","","359","","329","","","344.0"
"363","Andrew Franks","K33","","311","","","","","311.0"
"364","Marlon Brown","WR113","","369","","321","","","345.0"
"365","Bilal Powell","RB108","","344","","346","","","345.0"
"366","Kyle Juszczyk","SF","10","RB109","","","","313","","","313.0"
"367","Jordan Todman","RB110","","317","","","","","317.0"
"368","E.J. Manuel","QB44","","","","317","","","317.0"
"369","Zach Hocker","K34","","324","","371","","","347.5"
"370","Antone Smith","RB111","","318","","434","","","376.0"
"371","Jerricho Cotchery","WR114","","322","","390","","","356.0"
"372","Tim Tebow","TE40","","","","326","","","326.0"
"373","Aaron Dobson","WR115","","","","328","","","328.0"
"374","Erik Lorig","RB112","","","","330","","","330.0"
"375","John Kuhn","RB113","","","","331","","","331.0"
"376","Gary Barnidge","TE41","","333","","376","","","354.5"
"377","Mike Tolbert","RB114","","331","","409","","","370.0"
"378","Las Vegas Raiders","DST","","DST30","","332","","","","","332.0"
"379","MyCole Pruitt","TEN","4","TE42","","","","332","","","332.0"
"380","Devin Smith","WR116","","365","","345","","","355.0"
"381","Henry Hynoski","RB115","","","","334","","","334.0"
"382","Gavin Escobar","TE43","","371","","341","","","356.0"
"383","Griff Whalen","WR117","","","","335","","","335.0"
"384","Jeff Maehl","WR118","","","","336","","","336.0"
"385","DeAndre Smelter","WR119","","","","337","","","337.0"
"386","Rob Housler","TE44","","341","","375","","","358.0"
"387","Corey Brown","WR120","","339","","393","","","366.0"
"388","Dexter McCluster","RB116","","340","","384","","","362.0"
"389","Atlanta Falcons","DST","10","DST31","","358","","361","","","359.5"
"390","Quinton Patton","WR121","","","","342","","","342.0"
"391","Ricardo Lockette","WR122","","","","343","","","343.0"
"392","Travis Benjamin","SF","10","WR123","","343","","","","","343.0"
"393","Jermaine Gresham","TE45","","346","","","","","346.0"
"394","Bernard Pierce","RB117","","348","","","","","348.0"
"395","Jarius Wright","WR124","","372","","354","","","363.0"
"396","Bobby Rainey","RB118","","","","350","","","350.0"
"397","Tennessee Titans","DST","4","DST32","","351","","","","","351.0"
"398","Chris Hogan","WR125","","","","352","","","352.0"
"399","Chris Matthews","WR126","","353","","","","","353.0"
"400","Jamison Crowder","NYJ","5","WR127","","","","353","","","353.0"
"401","Darren Waller","LV","","TE46","","","","356","","","356.0"
"402","Tim Wright","TE47","","357","","","","","357.0"
"403","Brent Celek","TE48","","364","","372","","","368.0"
"404","Taylor Gabriel","WR128","","","","359","","","359.0"
"405","Paul Richardson Jr.","WR129","","","","360","","","360.0"
"406","Rod Streater","WR130","","360","","412","","","386.0"
"407","Mike Davis","ATL","10","RB119","","","","362","","","362.0"
"408","Dennis Pitta","TE49","","363","","391","","","377.0"
"409","Jeff Cumberland","TE50","","","","365","","","365.0"
"410","Terrelle Pryor Sr.","WR131","","367","","","","","367.0"
"411","Colt McCoy","ARI","9","QB45","","","","374","","","374.0"
"412","Garrett Graham","TE51","","376","","389","","","382.5"
"413","Jordan Gay","K35","","","","377","","","377.0"
"414","Marcedes Lewis","GB","7","TE52","","377","","428","","","402.5"
"415","Mike Glennon","NYG","11","QB46","","","","378","","","378.0"
"416","Michael Dyer","RB120","","","","380","","","380.0"
"417","Billy Cundiff","K36","","","","381","","","381.0"
"418","Will Johnson","RB121","","","","382","","","382.0"
"419","Tyler Kroft","NYJ","5","TE53","","","","383","","","383.0"
"420","Antonio Andrews","RB122","","","","385","","","385.0"
"421","Brandon Pettigrew","TE54","","","","386","","","386.0"
"422","Lance Kendricks","TE55","","","","387","","","387.0"
"423","Devin Hester","WR132","","","","388","","","388.0"
"424","Luke Willson","TE56","","","","392","","","392.0"
"425","Kris Brown","K37","","","","394","","","394.0"
"426","Greg Salas","WR133","","","","395","","","395.0"
"427","Brandon Myers","TE57","","","","396","","","396.0"
"428","Lance Moore","WR134","","","","398","","","398.0"
"429","Landry Jones","QB47","","","","399","","","399.0"
"430","Corey Fuller","WR135","","","","400","","","400.0"
"431","AJ McCarron","ATL","10","QB48","","","","401","","","401.0"
"432","Derek Anderson","QB49","","","","402","","","402.0"
"433","Blaine Gabbert","TB","6","QB50","","","","403","","","403.0"
"434","Drew Stanton","QB51","","","","404","","","404.0"
"435","Chase Daniel","LAC","","QB52","","","","405","","","405.0"
"436","Zach Mettenberger","QB53","","","","406","","","406.0"
"437","Christian Ponder","QB54","","","","407","","","407.0"
"438","Shaun Hill","QB55","","","","408","","","408.0"
"439","Chad Henne","KC","9","QB56","","","","410","","","410.0"
"440","Ryan Succop","TB","6","K38","","","","411","","","411.0"
"441","Kai Forbath","LAR","","K39","","","","413","","","413.0"
"442","Travis Coons","K40","","","","415","","","415.0"
"443","Dan Gronkowski","TE58","","","","416","","","416.0"
"444","Dion Sims","TE59","","","","417","","","417.0"
"445","Patrick Murray","K41","","","","418","","","418.0"
"446","Carey Spear","K42","","","","419","","","419.0"
