"Rank","Player","Team","Bye","POS","ESPN","RTSports","MFL","Fantrax","FFC","Sleeper","AVG"
"81","Reggie Wayne","WR33","","","","","81","","81.0"
"82","Jordan Reed","TE8","","","","","82","","82.0"
"83","Fred Jackson","RB34","","","","","83","","83.0"
"84","Eric Decker","WR34","","","","","84","","84.0"
"85","Jay Cutler","QB9","","","","","85","","85.0"
"86","Knowshon Moreno","RB35","","","","","86","","86.0"
"87","Kelvin Benjamin","WR35","","","","","87","","87.0"
"88","Tony Romo","QB10","","","","","88","","88.0"
"89","Steven Jackson","RB36","","","","","89","","89.0"
"90","Terrance Williams","WR36","","","","","90","","90.0"
"91","Greg Olsen","TE9","","","","","91","","91.0"
"92","Dennis Pitta","TE10","","","","","92","","92.0"
"93","Seattle Seahawks","DST","4","DST1","","","","","93","","93.0"
"94","Carlos Hyde","JAC","11","RB37","","","","","94","","94.0"
"95","Jeremy Hill","RB38","","","","","95","","95.0"
"96","Lamar Miller","RB39","","","","","96","","96.0"
"97","Cam Newton","CAR","12","QB11","","","","","97","","97.0"
"98","Justin Hunter","WR37","","","","","98","","98.0"
"99","Zach Ertz","ARI","4","TE11","","","","","99","","99.0"
"100","Bernard Pierce","RB40","","","","","100","","100.0"
"101","Stevan Ridley","RB41","","","","","101","","101.0"
"102","Mike Evans","TB","7","WR38","","","","","102","","102.0"
"103","Philip Rivers","QB12","","","","","103","","103.0"
"104","Devonta Freeman","BAL","11","RB42","","","","","104","","104.0"
"105","Russell Wilson","SEA","4","QB13","","","","","105","","105.0"
"106","Riley Cooper","WR39","","","","","106","","106.0"
"107","Mark Ingram II","NO","6","RB43","","","","","107","","107.0"
"108","Rueben Randle","WR40","","","","","108","","108.0"
"109","Colin Kaepernick","QB14","","","","","109","","109.0"
"110","Sammy Watkins","BAL","11","WR41","","","","","110","","110.0"
"111","DeAndre Hopkins","ARI","4","WR42","","","","","111","","111.0"
"112","Robert Griffin III","QB15","","","","","112","","112.0"
"113","Dwayne Bowe","WR43","","","","","113","","113.0"
"114","Andre Williams","RB44","","","","","114","","114.0"
"115","Terrance West","RB45","","","","","115","","115.0"
"116","Danny Amendola","HOU","10","WR44","","","","","116","","116.0"
"117","Anquan Boldin","WR45","","","","","117","","117.0"
"118","Martellus Bennett","TE12","","","","","118","","118.0"
"119","DeAngelo Williams","RB46","","","","","119","","119.0"
"120","Markus Wheaton","WR46","","","","","120","","120.0"
"121","Darren McFadden","RB47","","","","","121","","121.0"
"122","Steve Smith","WR47","","","","","122","","122.0"
"123","Andy Dalton","CHI","9","QB16","","","","","123","","123.0"
"124","Hakeem Nicks","WR48","","","","","124","","124.0"
"125","Ahmad Bradshaw","RB48","","","","","125","","125.0"
"126","New England Patriots","DST","10","DST2","","","","","126","","126.0"
"127","Jordan Matthews","SF","8","WR49","","","","","127","","127.0"
"128","Jarrett Boykin","WR50","","","","","128","","128.0"
"129","Khiry Robinson","RB49","","","","","129","","129.0"
"130","Cecil Shorts","WR51","","","","","130","","130.0"
"131","Ben Roethlisberger","PIT","12","QB17","","","","","131","","131.0"
"132","Denver Broncos","DST","4","DST3","","","","","132","","132.0"
"133","Carson Palmer","QB18","","","","","133","","133.0"
"134","Lance Dunbar","RB50","","","","","134","","134.0"
"135","Charles Clay","TE13","","","","","135","","135.0"
"136","Los Angeles Rams","DST","","DST4","","","","","136","","136.0"
"137","Heath Miller","TE14","","","","","137","","137.0"
"138","Greg Jennings","WR52","","","","","138","","138.0"
"139","Shonn Greene","RB51","","","","","139","","139.0"
"140","Kenny Britt","WR53","","","","","140","","140.0"
"141","LeGarrette Blount","RB52","","","","","141","","141.0"
"142","Stephen Gostkowski","K1","","","","","142","","142.0"
"143","Jonathan Stewart","RB53","","","","","143","","143.0"
"144","Ladarius Green","TE15","","","","","144","","144.0"
"145","Aaron Dobson","WR54","","","","","145","","145.0"
"146","Kansas City Chiefs","DST","6","DST5","","","","","146","","146.0"
"147","Ryan Tannehill","TEN","9","QB19","","","","","147","","147.0"
"148","Houston Texans","DST","10","DST6","","","","","148","","148.0"
"149","Marqise Lee","WR55","","","","","149","","149.0"
"150","Travis Kelce","KC","6","TE16","","","","","150","","150.0"
"151","Tim Wright","TE17","","","","","151","","151.0"
"152","Chris Ivory","RB54","","","","","152","","152.0"
"153","Tavon Austin","JAC","11","WR56","","","","","153","","153.0"
"154","Cody Latimer","WR57","","","","","154","","154.0"
"155","Knile Davis","RB55","","","","","155","","155.0"
"156","Stephen Hauschka","K2","","","","","156","","156.0"
"157","Arizona Cardinals","DST","4","DST7","","","","","157","","157.0"
"158","Ronnie Hillman","RB56","","","","","158","","158.0"
"159","Mason Crosby","GB","9","K3","","","","","159","","159.0"
"160","New Orleans Saints","DST","6","DST8","","","","","160","","160.0"
"161","Tampa Bay Buccaneers","DST","7","DST9","","","","","161","","161.0"
"162","Cleveland Browns","DST","4","DST10","","","","","162","","162.0"
"163","Justin Tucker","BAL","11","K4","","","","","163","","163.0"
"164","Matt Bryant","K5","","","","","164","","164.0"
"165","Adam Vinatieri","K6","","","","","165","","165.0"
""
""
