"Rank","Player","Team","Bye","POS","ESPN","RTSports","MFL","Fantrax","FFC","Sleeper","AVG"
"38","Hakeem Nicks","WR11","","","33","","41","","38.7"
"39","Jordy Nelson","WR12","","","34","","37","","40.7"
"40","Reggie Bush","RB21","","","50","","44","","41.7"
"41","Antonio Gates","TE3","","","51","","38","","41.7"
"42","Aaron Hernandez","TE4","","","46","","40","","41.7"
"43","Percy Harvin","WR13","","","40","","43","","43.0"
"44","Dez Bryant","WR14","","","38","","45","","45.0"
"45","Marques Colston","WR15","","","41","","49","","46.7"
"46","Willis McGahee","RB22","","","68","","42","","49.3"
"47","Michael Vick","QB6","","","45","","59","","49.7"
"48","Matt Ryan","ATL","7","QB7","","","48","","47","","51.3"
"49","Steve Smith","WR16","","","43","","56","","51.7"
"50","Mike Wallace","WR17","","","37","","58","","53.3"
"51","Vernon Davis","TE5","","","58","","53","","53.3"
"52","Eli Manning","QB8","","","49","","63","","55.0"
"53","Shonn Greene","RB23","","","66","","61","","56.0"
"54","Antonio Brown","WR18","","","53","","48","","57.3"
"55","BenJarvus Green-Ellis","RB24","","","67","","46","","58.7"
"56","Jermichael Finley","TE6","","","62","","60","","58.7"
"57","Jeremy Maclin","WR19","","","52","","69","","59.7"
"58","Demaryius Thomas","WR20","","","47","","64","","61.7"
"59","Chris Beanie Wells","RB25","","","76","","82","","63.7"
"60","Miles Austin","WR21","","","54","","80","","63.7"
"61","Brandon Lloyd","WR22","","","57","","54","","65.3"
"62","Donald Brown","RB26","","","77","","57","","66.0"
"63","Philip Rivers","QB9","","","65","","88","","66.7"
"64","Peyton Manning","QB10","","","64","","67","","66.7"
"65","Vincent Jackson","WR23","","","56","","77","","67.7"
"66","Dwayne Bowe","WR24","","","55","","71","","68.0"
"67","Isaac Redman","RB27","","","82","","79","","68.3"
"68","Eric Decker","WR25","","","59","","52","","69.0"
"69","Peyton Hillis","RB28","","","80","","55","","69.0"
"70","DeSean Jackson","LV","","WR26","","","63","","62","","69.7"
"71","Brandon Pettigrew","TE7","","","75","","75","","70.7"
"72","Stevan Ridley","RB29","","","84","","51","","71.3"
"73","Tony Romo","QB11","","","60","","78","","71.3"
"74","Torrey Smith","WR27","","","69","","68","","71.3"
"75","Jason Witten","TE8","","","70","","86","","72.0"
"76","Steve Johnson","WR28","","","61","","72","","73.3"
"77","Fred Davis","TE9","","","83","","91","","76.3"
"78","C.J. Spiller","RB30","","","79","","84","","76.3"
"79","Jonathan Stewart","RB31","","","72","","90","","76.3"
"80","Ben Tate","RB32","","","89","","74","","78.7"
"81","Mark Ingram II","NO","6","RB33","","","88","","81","","79.0"
"82","Robert Griffin III","QB12","","","78","","103","","80.7"
"83","DeAngelo Williams","RB34","","","97","","73","","84.3"
"84","Reggie Wayne","WR29","","","71","","83","","84.7"
"85","David Wilson","RB35","","","95","","66","","85.3"
"86","Kenny Britt","WR30","","","74","","89","","85.3"
"87","Pierre Garcon","WR31","","","73","","85","","85.7"
"88","Cedric Benson","RB36","","","102","","50","","86.0"
"89","Roy Helu","RB37","","","81","","94","","87.0"
"90","Kevin Smith","RB38","","","104","","70","","88.3"
"91","Ben Roethlisberger","PIT","4","QB13","","","87","","106","","91.3"
"92","Tony Gonzalez","TE10","","","93","","97","","93.0"
"93","Ryan Williams","RB39","","","105","","76","","95.0"
"94","Jay Cutler","QB14","","","92","","95","","95.0"
"95","Michael Bush","RB40","","","103","","87","","97.0"
"96","Robert Meachem","WR32","","","85","","98","","100.0"
"97","Justin Blackmon","WR33","","","86","","92","","101.7"
"98","Jermaine Gresham","TE11","","","108","","124","","102.3"
"99","Rashad Jennings","RB41","","","121","","65","","103.0"
"100","Malcom Floyd","WR34","","","100","","102","","103.0"
"101","Matt Schaub","QB15","","","96","","110","","103.7"
"102","Titus Young","WR35","","","94","","93","","105.0"
"103","Darrius Heyward-Bey","WR36","","","99","","108","","105.0"
"104","San Francisco 49ers","DST","9","DST1","","","90","","99","","106.3"
"105","Andrew Luck","QB16","","","106","","117","","106.7"
"106","Toby Gerhart","RB42","","","117","","100","","109.3"
"107","Jacob Tamme","TE12","","","101","","105","","110.0"
"108","Denarius Moore","WR37","","","91","","128","","110.3"
"109","Anquan Boldin","WR38","","","107","","104","","110.3"
"110","Jared Cook","LAC","","TE13","","","119","","134","","111.7"
"111","Santonio Holmes","WR39","","","110","","146","","115.3"
"112","Nate Washington","WR40","","","116","","114","","116.0"
"113","Michael Crabtree","WR41","","","98","","153","","117.7"
"114","Sidney Rice","WR42","","","111","","131","","119.0"
"115","Greg Olsen","TE14","","","133","","112","","119.7"
"116","Lance Moore","WR43","","","112","","119","","121.0"
"117","Mikel Leshoure","RB43","","","122","","101","","122.7"
"118","Brent Celek","TE15","","","123","","158","","123.0"
"119","Joe Flacco","NYJ","9","QB17","","","126","","122","","123.3"
"120","Greg Little","WR44","","","109","","133","","124.3"
"121","Pierre Thomas","RB44","","","144","","115","","125.0"
"122","Carson Palmer","QB18","","","145","","137","","125.3"
"123","Houston Texans","DST","8","DST2","","","118","","111","","125.3"
"124","Baltimore Ravens","DST","8","DST3","","","113","","120","","127.0"
"125","Jacquizz Rodgers","RB45","","","120","","96","","130.3"
"126","Ronnie Hillman","RB46","","","137","","145","","130.7"
"127","Owen Daniels","TE16","","","141","","162","","131.7"
"128","Daniel Thomas","RB47","","","158","","116","","131.7"
"129","Mike Williams","WR45","","","115","","148","","132.3"
"130","Josh Freeman","QB19","","","127","","147","","133.3"
"131","David Akers","K1","","","130","","135","","133.7"
"132","Evan Royster","RB48","","","165","","130","","134.7"
"133","Andy Dalton","CHI","6","QB20","","","135","","142","","135.3"
"134","Pittsburgh Steelers","DST","4","DST4","","","131","","132","","135.3"
"135","Rashard Mendenhall","RB49","","","125","","107","","137.3"
"136","Coby Fleener","TE17","","","136","","161","","138.7"
"137","LeGarrette Blount","RB50","","","132","","109","","139.7"
"138","James Starks","RB51","","","134","","","","107.0"
"139","Danny Amendola","HOU","8","WR46","","","138","","118","","142.7"
"140","Kyle Rudolph","NYG","11","TE18","","","143","","144","","142.7"
"141","Stephen Gostkowski","K2","","","147","","150","","145.3"
"142","Sebastian Janikowski","K3","","","150","","141","","145.7"
"143","Ronnie Brown","RB52","","","184","","129","","146.0"
"144","Randall Cobb","GB","10","WR47","","","140","","151","","149.0"
"145","Jake Locker","QB21","","","157","","140","","150.7"
"146","Mason Crosby","GB","10","K4","","","161","","159","","153.3"
"147","Chicago Bears","DST","6","DST5","","","142","","123","","155.7"
"148","Dustin Keller","TE19","","","152","","","","127.5"
"149","Kendall Wright","WR48","","","128","","127","","127.5"
"150","Ryan Fitzpatrick","WAS","10","QB22","","","149","","156","","156.0"
"151","Jahvid Best","RB53","","","114","","","","129.0"
"152","Felix Jones","RB54","","","155","","136","","157.3"
"153","Randy Moss","WR49","","","124","","149","","158.7"
"154","New York Giants","DST","11","DST6","","","163","","166","","159.3"
"155","Shane Vereen","RB55","","","164","","165","","160.0"
"156","Isaiah Pead","RB56","","","154","","152","","160.0"
"157","Kendall Hunter","RB57","","","156","","113","","134.5"
"158","Austin Collie","WR50","","","146","","157","","163.0"
"159","Philadelphia Eagles","DST","7","DST7","","","129","","","","140.5"
"160","Detroit Lions","DST","5","DST8","","","162","","168","","166.3"
"161","Brandon LaFell","WR51","","","151","","139","","166.7"
"162","Russell Wilson","SEA","11","QB23","","","171","","125","","167.3"
"163","Alfred Morris","NYG","11","RB58","","","170","","121","","145.5"
"164","Green Bay Packers","DST","10","DST9","","","139","","","","146.5"
"165","Robert Turbin","RB59","","","180","","126","","170.3"
"166","Kellen Winslow","TE20","","","187","","","","150.0"
"167","Jonathan Dwyer","RB60","","","196","","143","","171.7"
"168","Dan Bailey","K5","","","183","","177","","172.7"
"169","Garrett Hartley","K6","","","189","","173","","174.0"
"170","Doug Baldwin","WR52","","","175","","","","155.0"
"171","Santana Moss","WR53","","","169","","167","","174.3"
"172","Michael Floyd","WR54","","","148","","","","156.0"
"173","Mike Goodson","RB61","","","190","","163","","175.3"
"174","Seattle Seahawks","DST","11","DST10","","","176","","138","","157.0"
"175","Tim Hightower","RB62","","","178","","","","157.5"
"176","Mario Manningham","WR55","","","174","","","","158.0"
"177","Alshon Jeffery","WR56","","","160","","160","","177.0"
"178","Martellus Bennett","TE21","","","186","","","","159.5"
"179","Sam Bradford","QB24","","","168","","172","","178.3"
"180","New England Patriots","DST","9","DST11","","","181","","171","","178.3"
"181","Laurent Robinson","WR57","","","159","","","","164.5"
"182","Alex Smith","QB25","","","166","","164","","165.0"
"183","Alex Henery","K7","","","209","","180","","182.7"
"184","Taiwan Jones","BUF","8","RB63","","","218","","155","","185.0"
"185","Matt Bryant","K8","","","220","","175","","185.7"
"186","Brian Quick","WR58","","","153","","","","169.0"
"187","New York Jets","DST","9","DST12","","","173","","","","169.5"
"188","Robbie Gould","SF","9","K9","","","217","","178","","185.3"
"189","Buffalo Bills","DST","8","DST13","","","179","","170","","174.5"
"190","Joel Dreessen","TE22","","","278","","","","208.0"
"191","Dallas Clark","TE23","","","207","","","","178.5"
"192","Jon Baldwin","WR59","","","167","","","","179.5"
"193","Dallas Cowboys","DST","5","DST14","","","193","","","","180.0"
"194","Rob Bironas","K10","","","226","","179","","196.3"
"195","Matt Prater","ARI","10","K11","","","195","","169","","182.0"
"196","Scott Chandler","TE24","","","250","","","","201.5"
"197","Marcedes Lewis","GB","10","TE25","","","254","","","","205.5"
"198","Denver Broncos","DST","7","DST15","","","200","","174","","187.0"
"199","Benjamin Watson","TE26","","","","","","","165.0"
"200","Kevin Boss","TE27","","","","","","","168.0"
"201","Jerome Simpson","WR60","","","182","","","","190.5"
"202","Jason Hanson","K12","","","208","","176","","192.0"
"203","Mark Sanchez","QB26","","","224","","","","197.5"
"204","Vincent Brown","WR61","","","172","","","","172.0"
"205","Davone Bess","WR62","","","177","","","","192.5"
"206","Rueben Randle","WR63","","","191","","","","194.5"
"207","Randy Bullock","TEN","11","K13","","","259","","","","218.0"
"208","Lance Kendricks","TE28","","","219","","","","199.0"
"209","Heath Miller","TE29","","","204","","","","196.5"
"210","Matt Flynn","QB27","","","185","","","","185.0"
"211","Ed Dickson","TE30","","","210","","","","199.0"
"212","Lamar Miller","RB64","","","188","","","","188.0"
"213","Alex Green","RB65","","","194","","","","201.5"
"214","Steve Breaston","WR64","","","297","","","","243.5"
"215","David Nelson","WR65","","","235","","","","213.0"
"216","Terrell Owens","WR66","","","192","","","","192.0"
"217","Cincinnati Bengals","DST","8","DST16","","","213","","","","203.0"
"218","Nate Burleson","WR67","","","211","","","","203.5"
"219","Braylon Edwards","WR68","","","238","","","","216.0"
"220","Stephen Hill","WR69","","","202","","","","204.5"
"221","Steve Smith","WR70","","","197","","","","197.0"
"222","Earl Bennett","WR71","","","286","","","","241.5"
"223","Emmanuel Sanders","BUF","8","WR72","","","198","","","","198.0"
"224","Leonard Hankerson","WR73","","","199","","","","199.0"
"225","Bernard Scott","RB66","","","222","","","","211.0"
"226","LaMichael James","RB67","","","201","","","","201.0"
"227","Jacoby Ford","WR74","","","248","","","","224.5"
"228","Mike Tolbert","RB68","","","203","","","","203.0"
"229","Nate Kaeding","K14","","","227","","","","215.5"
"230","Christian Ponder","QB28","","","205","","","","205.0"
"231","Josh Gordon","KC","7","WR75","","","206","","","","206.0"
"232","Tony Moeaki","TE31","","","212","","","","212.0"
"233","Brandon Jacobs","RB69","","","245","","","","228.5"
"234","Atlanta Falcons","DST","7","DST17","","","214","","","","214.0"
"235","Matt Cassel","QB29","","","215","","","","215.0"
"236","Ryan Tannehill","TEN","11","QB30","","","216","","","","216.0"
"237","Tim Tebow","TE32","","","221","","","","221.0"
"238","Montario Hardesty","RB70","","","223","","","","223.0"
"239","Mohamed Sanu Sr.","SF","9","WR76","","","225","","","","225.0"
"240","Arizona Cardinals","DST","10","DST18","","","228","","","","228.0"
"241","Shayne Graham","K15","","","229","","","","229.0"
"242","James Jones","WR77","","","230","","","","230.0"
"243","New Orleans Saints","DST","6","DST19","","","231","","","","231.0"
"244","Ryan Broyles","WR78","","","232","","","","232.0"
"245","Adam Vinatieri","K16","","","233","","","","233.0"
"246","Kansas City Chiefs","DST","7","DST20","","","234","","","","234.0"
"247","Rod Streater","WR79","","","236","","","","236.0"
"248","Chad Johnson","WR80","","","237","","","","237.0"
"249","Devery Henderson","WR81","","","239","","","","239.0"
"250","Justin Tucker","BAL","8","K17","","","240","","","","240.0"
"251","Delone Carter","RB71","","","241","","","","241.0"
"252","Las Vegas Raiders","DST","","DST21","","","242","","","","242.0"
"253","Los Angeles Chargers","DST","","DST22","","","243","","","","243.0"
"254","Minnesota Vikings","DST","11","DST23","","","244","","","","244.0"
"255","Eddie Royal","WR82","","","246","","","","246.0"
"256","Brandon Weeden","QB31","","","247","","","","247.0"
"257","John Kasay","K18","","","249","","","","249.0"
"258","Bernard Pierce","RB72","","","251","","","","251.0"
"259","A.J. Jenkins","WR83","","","252","","","","252.0"
"260","Bilal Powell","RB73","","","253","","","","253.0"
"261","Devin Hester","WR84","","","255","","","","255.0"
"262","Washington Football Team","DST","10","DST24","","","256","","","","256.0"
"263","Tennessee Titans","DST","11","DST25","","","257","","","","257.0"
"264","Golden Tate","WR85","","","258","","","","258.0"
"265","Mike Nugent","K19","","","260","","","","260.0"
"266","Neil Rackers","K20","","","261","","","","261.0"
"267","Dexter McCluster","RB74","","","262","","","","262.0"
"268","Knowshon Moreno","RB75","","","263","","","","263.0"
"269","Blair Walsh","K21","","","264","","","","264.0"
"270","Vick Ballard","RB76","","","265","","","","265.0"
"271","Lawrence Tynes","K22","","","266","","","","266.0"
"272","Dwayne Allen","TE33","","","267","","","","267.0"
"273","Shaun Suisham","K23","","","268","","","","268.0"
"274","Lestar Jean","WR86","","","269","","","","269.0"
"275","Jacksonville Jaguars","DST","6","DST26","","","270","","","","270.0"
"276","Danny Woodhead","RB77","","","271","","","","271.0"
"277","Dion Lewis","RB78","","","272","","","","272.0"
"278","Phil Dawson","K24","","","273","","","","273.0"
"279","Javon Ringer","RB79","","","274","","","","274.0"
"280","Billy Cundiff","K25","","","275","","","","275.0"
"281","Rian Lindell","K26","","","276","","","","276.0"
"282","Blaine Gabbert","TB","5","QB32","","","277","","","","277.0"
"283","Dan Carpenter","K27","","","279","","","","279.0"
"284","Greg Zuerlein","DAL","5","K28","","","280","","","","280.0"
"285","Joe McKnight","RB80","","","281","","","","281.0"
"286","Chris Rainey","RB81","","","282","","","","282.0"
"287","Kellen Davis","TE34","","","283","","","","283.0"
"288","Ladarius Green","TE35","","","284","","","","284.0"
"289","Kevin Walter","WR87","","","285","","","","285.0"
"290","T.Y. Hilton","IND","4","WR88","","","287","","","","287.0"
"291","Nick Toon","WR89","","","288","","","","288.0"
"292","Ryan Succop","TB","5","K29","","","289","","","","289.0"
"293","Keshawn Martin","WR90","","","290","","","","290.0"
"294","Brian Hartline","WR91","","","291","","","","291.0"
"295","Connor Barth","K30","","","292","","","","292.0"
"296","Marvin Jones Jr.","JAC","6","WR92","","","293","","","","293.0"
"297","Chris Givens","WR93","","","294","","","","294.0"
"298","Kevin Kolb","QB33","","","295","","","","295.0"
"299","John Skelton","QB34","","","296","","","","296.0"
"300","Anthony Fasano","TE36","","","298","","","","298.0"
"301","Rob Housler","TE37","","","299","","","","299.0"
"302","Andre Roberts","LAC","","WR94","","","300","","","","300.0"
"303","Juron Criner","WR95","","","301","","","","301.0"
"304","Curtis Brinkley","RB82","","","302","","","","302.0"
""
""
